job_id,company,apply_link,job_link,job_posted,title,salary,job_type,shift_schedule,benefits,location,description
4a66b86c54ee8110,99Logos,apply through indeed,https://in.indeed.com/rc/clk?jk=4a66b86c54ee8110&bb=hc3MAGKOw1NgF9xsWMm7R_ZL3WfLi41mO0fX5mfS-oxFU0EcViecKGBAQ4wa4caZ30b22By-x05vIUOQVwNZWn_8SVaQRutEMZ52HslK_Rjkwt9T8B6hcoCDLF32cNye&xkcb=SoA467M39nzwFNS2tp0NbzkdCdPP&fccid=980a2f5f0e18b0f1&cmp=99logos&ti=Web+Developer&vjs=3,11/08/2024,Website Developer,"₹15,000 - ₹25,000 a month","['Full-time', 'Permanent']",['Day shift'],,"Nashik, Maharashtra","{'Education': [""Bachelor's (Preferred)""], 'Experience': ['CSS: 1 year (Preferred)', 'HTML5: 1 year (Preferred)', 'MySQL: 2 years (Required)', 'PHP: 2 years (Required)', 'Total: 3 years (Preferred)']}"
5a2dd2376cdbee67,Purple Drive Technologies,apply through indeed,https://in.indeed.com/rc/clk?jk=5a2dd2376cdbee67&bb=hc3MAGKOw1NgF9xsWMm7R_7vh_EABuGglwb4HHvbp8T_Pu7TRCXdjSlIFLRRjVSxZu8xQYVsxvmfVToj_0-PjZdfyOItgppZjkhXIaTrx-X6pgNFNX7Kt8qW-iixqbBB&xkcb=SoCM67M39nzwFNS2tp0MbzkdCdPP&fccid=b50885016c495d25&cmp=Purple-Drive-Technologies&ti=Freelance+Designer&vjs=3,13/08/2024,Freelance Web Designer,"₹8,086.00 - ₹12,588.37 a month","['Full-time', 'Contract', 'Permanent']","['Morning shift', 'Day shift', 'Monday to Friday']",Health insurance,"Chennai, Tamil Nadu","{'Qualification': ['Strong skills in Web Design and Graphic Design.', 'Expertise in Front-End Development.', 'Proven experience in creating responsive web designs.', 'Proficiency in graphics software (e.g., Adobe Creative Suite, Sketch).', 'Solid understanding of user experience (UX) and design principles.', 'Ability to collaborate effectively with cross-functional teams.', 'Attention to detail and a creative mindset.', 'A degree in Graphic Design, Web Design, or a related field is a plus, but not required.', 'This opportunity is ideal for creative professionals in Chennai looking to work on diverse projects while enjoying the flexibility of freelance work.'], 'Benefits': ['Health insurance', 'Internet reimbursement', 'Life insurance', 'Provident Fund'], 'Supplemental Pay': ['Performance bonus'], 'Experience': ['total work: 1 year (Preferred)']}"
ad617e3d6d19345d,People Central,apply through indeed,https://in.indeed.com/rc/clk?jk=ad617e3d6d19345d&bb=hc3MAGKOw1NgF9xsWMm7R1mKT_J5ziYugmgWfYew3QdYw5zEj6S-t5q93NXjb8Gt6L3uIlhGKH_VVJfN3l5AawXIO8CJSLiZE529oRNCerjvHPKNseSG1k0IL3e6z4HX&xkcb=SoBl67M39nzwFNS2tp0DbzkdCdPP&fccid=966132a8fcc24a1e&cmp=SA-VISA-CENTRAL&ti=Web+Designer&vjs=3,14/08/2024,Web Designer,"From ₹15,000 a month",['Full-time'],[],,"Jammu, Jammu and Kashmir","{'Education': [""Bachelor's (Preferred)""], 'Experience': ['PHP: 1 year (Preferred)', 'web design: 1 year (Preferred)', 'total work: 1 year (Preferred)', 'WordPress: 1 year (Preferred)']}"
0c4e42261032d705,Kandid Technologies,apply through indeed,https://in.indeed.com/rc/clk?jk=0c4e42261032d705&bb=hc3MAGKOw1NgF9xsWMm7R1_7gZzsaF3U2Oe98Z2qpGg1CXNA1k-n_QinGNbSPtmByuakZcd05JVyZQKeN__joCplRQgHyV5lENbdxprDAcPIdkNoq8RuG0d7hiRKx2XO&xkcb=SoDR67M39nzwFNS2tp0CbzkdCdPP&fccid=3556d9fb418668a3&cmp=Kandid-Technologies&ti=Web+Developer&vjs=3,11/08/2024,Web Developer,"₹8,000 - ₹25,000 a month","['Full-time', 'Fresher']",['Day shift'],,"Bhilai, Chhattisgarh",{}
a70104753bd16cea,INEXTURE SOLUTIONS LTD,apply through indeed,https://in.indeed.com/rc/clk?jk=a70104753bd16cea&bb=hc3MAGKOw1NgF9xsWMm7R6qXUqQnWFtP0zUjEh1M_hVxqXjmulKldEspDeltrerFvvyp7oXAIe39z6TtjHPlziYjkac65wIyEEdwQajEQPBBs02hfyttVQAeeH5e9l1L&xkcb=SoBM67M39nzwFNS2tp0BbzkdCdPP&fccid=bda580213bdc7874&cmp=INEXTURE-SOLUTIONS&ti=Web+Developer&vjs=3,11/08/2024,HTML Developer,"₹10,000 - ₹40,000 a month","['Full-time', 'Permanent']","['Day shift', 'Monday to Friday']",Flexible schedule,"Bopal, Ahmedabad, Gujarat","{'Key Responsibilities': ['Develop and maintain web pages and applications using HTML, CSS, and JavaScript.', 'Collaborate with designers to translate design mockups and wireframes into responsive web pages.', 'Ensure cross-browser compatibility and mobile responsiveness of web pages.', 'Optimize web pages for performance, speed, and scalability.', 'Debug and troubleshoot issues related to HTML/CSS and JavaScript.', 'Implement SEO best practices to ensure web pages are search engine friendly.', 'Stay updated with the latest trends and best practices in front-end development.', 'Participate in code reviews and provide constructive feedback to peers.'], 'Benefits': ['Flexible schedule', 'Leave encashment', 'Provident Fund'], 'Education': [""Bachelor's (Preferred)""], 'Experience': ['HTML Developer: 1 year (Preferred)']}"
21852d9e41e055b0,BrainStream Technolabs Pvt Ltd!,apply through indeed,https://in.indeed.com/rc/clk?jk=21852d9e41e055b0&bb=hc3MAGKOw1NgF9xsWMm7R5exTKBPYFfQ-JXRDMvHHmVvAb-8zWIPuZ36VRgzvwgc7CcO3Kzt6m9ZECELuhQ6BQevBBvEXVUENf1aGWzBxjCKytXpwSqFveMrSsFn2NfP&xkcb=SoD467M39nzwFNS2tp0AbzkdCdPP&fccid=d1f2becc62964c1c&cmp=BrainStream-Technolabs-Pvt-Ltd%21&ti=Wordpress+Developer&vjs=3,13/08/2024,Jr Wordpress Developer,"₹15,000 - ₹25,000 a month","['Full-time', 'Permanent']",['Day shift'],,"Ahmedabad, Gujarat","{'Responsibility': ['Understand client needs for website design and functionality.', ""Develop the website's front-end user interface."", 'Candidate should have experience in plugin development', 'Build custom WordPress themes and plugins.', 'Manage back-end tasks involving server integration and database operations.', 'Perform performance tests to ensure website quality.', 'Continuously monitor live website performance.'], 'Requirements': [""Bachelor's degree in Computer Science, Web Development, or a related field."", 'Proven WordPress developer experience.', 'HTML, CSS, JavaScript, PHP, MySQL proficiency.', 'Hands-on experience with both WordPress and custom theme/plugin development', 'Understanding of front-end and back-end development processes.', 'Strong problem-solving skills.', 'Proficiency in verbal and written communication.'], 'Required experience': ['1 to 2 years'], 'Location Type': ['In-person']}"
78bb128caeda2d19,Busfam,https://in.indeed.com/applystart?jk=78bb128caeda2d19&from=vj&pos=bottom&mvj=0&jobsearchTk=1i57tvua8jtgp82b&spon=0&xkcb=SoB267M39nzwFNS2tp0HbzkdCdPP&xfps=b362b948-e6da-4140-b2cf-2cd7ae8d7394&sjdu=BQ1fOKU6SMjz57AxXCzG64DDplm6SwWjHcxyoDIphKngbuDBXQ-UXy_Ep7ultIqc3E_CLSZ8OgBCtTxLkLGTGcZFA3PVmm-jsFJj5kqD5N4f0i6q1aVMedEs3EJDU-GPIZohbcR7WbN3OH4Qz8W_d_gVV908cyM5qwdMCXN7XxV51D6KqkHq-rRjmxF1UsGzw9_XINGINv7OnqX9-Wv1cg&vjfrom=vjs&asub=mob&astse=aeaddc4f0a88e245&assa=8974,https://in.indeed.com/rc/clk?jk=78bb128caeda2d19&bb=hc3MAGKOw1NgF9xsWMm7R8GdvLh_PkG9ysUK1BIP7UGmJwXeY21cP72ugooDbZH8b3kJkauxIeURr4P3E8dCx0fHpze7lQtx-viP-Cspz91yE-KYOYR1yLkDhqnHvtM6&xkcb=SoB267M39nzwFNS2tp0HbzkdCdPP&fccid=17d737b1570942ff&vjs=3,01/08/2024,Junior Web Designer,"₹10,000 a month","['Permanent', 'Full-time']",[],,"Kolkata, West Bengal","{'Experience in': ['HTML5, CSS3, Bootstrap, HTML & UI/UX', 'Photoshop, Figma, HTML, JQuery', 'Web design, cross-browser compatibility issues design', 'PSD to HTML conversion', 'Ensure the technical UI of UI/UX design'], 'Required Candidate profil': ['Bachelor’s degree in Comp Science', 'Solid knowledge on HTML,Bootstrap,CSS3, jQuery & JavaScript', 'Ability to work independently', 'Self-motivated and ensuring deadline delivery', 'Similar Agency based exp.']}"
b661764a4ce47fba,Navrit Creation,apply through indeed,https://in.indeed.com/rc/clk?jk=b661764a4ce47fba&bb=hc3MAGKOw1NgF9xsWMm7R3YJyxclfXwfHxwJbGENiMDQvMy3unZ_OgIf1m0qeROnRUUfTeNlO31mZpFveZG2Scxkvp2h0IAw-MiAuNL96P2Ljh55hpbrQtu8ChccTa2u&xkcb=SoDC67M39nzwFNS2tp0GbzkdCdPP&fccid=29859449d062e407&cmp=Navrit-Creation&ti=Web+Developer&vjs=3,11/08/2024,Freelance Web Developer,"₹10,000 - ₹20,000 a month",['Part-time'],['Day shift'],Health insurance,"Al, Uttar Pradesh","{'Key Responsibilities': ['Develop and maintain word press websites.', 'Communicate effectively with global counterparts to ensure project alignment and timely delivery.'], 'Required Skills and Experience': ['6+ years of web development experience.', 'Proficient in HTML, CSS, and JavaScript.', 'Extensive experience with CMS platforms, with preference for Directus.', 'Excellent communication skills for effective interaction with international teams.', 'Basic knowledge of UX principles.'], 'Benefits': ['Health insurance', 'Paid time off'], 'Experience': ['Front-end development: 1 year (Preferred)', 'CSS: 1 year (Preferred)', 'Angular: 1 year (Preferred)']}"
91f62f0255d06293,Jan Elaaj,apply through indeed,https://in.indeed.com/rc/clk?jk=91f62f0255d06293&bb=hc3MAGKOw1NgF9xsWMm7R6_pHpSCYxdWy8nY6s1Ysx_MBI9lU3NZ3SE30oDZx6WSHSN7JSMC920L0TeORgAsN1-RpfwoVlc9okH7u-E9yrfbRH-OTsJqdU09qRfbWANU&xkcb=SoBf67M39nzwFNS2tp0FbzkdCdPP&fccid=d11d443242398c1a&cmp=Jan-Elaaj&ti=Front+End+Developer&vjs=3,11/08/2024,Frontend Developer (React Js),"₹15,000 - ₹25,000 a month",['Full-time'],[],Flexible schedule,"Jasola, Delhi, Delhi","{'Benefits': ['Flexible schedule'], 'Application Question(s)': ['How many websites have you maed using wordpress ?'], 'Experience': ['React: 1 year (Preferred)']}"
84f0c9da901d1aba,Brain Star Technologies,apply through indeed,https://in.indeed.com/rc/clk?jk=84f0c9da901d1aba&bb=Sy4AyLDpPz3NPgumjEE8tqz3uAqiU8V4mCt7ihSY5zCbaWgIZXBLvQN3y3QePkj81E8Nr0kBW6t4ekjmR0I9Qx6GEBDpuQS-eSRTa-saqXko6gtF5-DvDtLa_ipdD2Ky&xkcb=SoDG67M39n0J8R2XYR0LbzkdCdPP&fccid=25ce093f11188bfb&cmp=Brain-Star-Technologies&ti=Web+Developer&vjs=3,09/08/2024,Web Developer Intern,"₹10,000 a month","['Full-time', 'Internship', 'Fresher']","['Day shift', 'Monday to Friday']",,"Mohali, Punjab","{'Responsibilities': ['Assist in the development and maintenance of web applications.', 'Collaborate with senior developers and other team members on various projects.', 'Write clean, maintainable code following best practices.', 'Troubleshoot and debug issues as they arise.', 'Participate in code reviews and contribute to team knowledge sharing.'], 'Requirements': ['Basic knowledge of HTML, CSS,PHP, JavaScript, and web development frameworks.', 'Familiarity with web development tools and technologies.', 'Strong problem-solving skills and attention to detail.', 'Ability to work independently and as part of a team.', 'Eagerness to learn and adapt to new technologies.'], 'Preferred': ['Local candidates from Mohali or nearby areas.', 'Candidates having six month internship.'], 'Location Type': ['In-person'], 'Education': [""Bachelor's (Preferred)""], 'Experience': ['CSS: 1 year (Preferred)', 'total work: 1 year (Preferred)', 'HTML5: 1 year (Preferred)']}"
9e6665269d7b8a6c,Tour My India,apply through indeed,https://in.indeed.com/rc/clk?jk=9e6665269d7b8a6c&bb=Sy4AyLDpPz3NPgumjEE8tu04fEKmCMPgUOa1YiaGAxWsdHWYi7VneH-g3VGWphWe_a-nfx5ZraLulu3-hQ66JxZnw_XOajB_qCoekr1KdBMDBEyGcIx375graorBeaEH&xkcb=SoBy67M39n0J8R2XYR0KbzkdCdPP&fccid=aa544a0f90513f24&cmp=Tour-My-India&ti=Web+Developer&vjs=3,11/08/2024,Junior Web Developer,"₹20,000 - ₹35,000 a month",['Full-time'],"['Day shift', 'Monday to Friday']",,"Noida, Uttar Pradesh","{'Education': [""Bachelor's (Preferred)""], 'Experience': ['total work: 1 year (Preferred)']}"
2074bb76cc5cb842,Gautam Group,apply through indeed,https://in.indeed.com/rc/clk?jk=2074bb76cc5cb842&bb=Sy4AyLDpPz3NPgumjEE8tihnfuDhx89E3-Cjx_gtelHmiDKCcwiQO9zN-7aIDuVULs7MLPekGgoTivUCK1OCuBp3KmEV3z7kmCOrgotOSUYQp5qFK6mHt5ZhqerLH-n8&xkcb=SoDv67M39n0J8R2XYR0JbzkdCdPP&fccid=f5ef589a64b44b5a&cmp=Gautam-Group&ti=Web+Developer&vjs=3,14/08/2024,Web Developer,"₹10,000 - ₹20,000 a month",['Full-time'],['Day shift'],Cell phone reimbursement,"Patliputra Colony, Patna, Bihar","{'Role & responsibility:': ['Create well-designed and tested code using best practices for web development, including for responsive design and mobile display', 'Create websites and interfaces using standard HTML/CSS practices, and incorporate data from back-end databases and services', 'Create and maintain workflows for teams, providing visibility and ensuring balance', 'Develop or validate testing schedules that address all browsers and devices, ensuring web content can be accessed on any computer', 'Maintain up-to-date knowledge of industry trends and technologies'], 'Benefits': ['Cell phone reimbursement', 'Health insurance', 'Provident Fund'], 'Supplemental Pay': ['Performance bonus'], 'Education': [""Bachelor's (Preferred)""], 'Experience': ['CSS: 1 year (Preferred)', 'total work: 2 years (Preferred)', 'HTML5: 1 year (Preferred)']}"
11721d0cf47e9c37,gurgaon graphics,apply through indeed,https://in.indeed.com/rc/clk?jk=11721d0cf47e9c37&bb=Sy4AyLDpPz3NPgumjEE8tohVmeScG4QR-uPa6xbuVuQeoq2A_w4KNOHVJ8sgcasCO743MyxWZ_NB-g0E1gU6x2B5gofoXofLlyZ1dyqv0CQ_puTk4xP3lZfsHRmR8uYw&xkcb=SoBb67M39n0J8R2XYR0IbzkdCdPP&fccid=cc7c99cfa2e73d44&cmp=gurgaon-graphics&ti=Web+Developer&vjs=3,06/08/2024,Website Developer,"₹11,324.95 - ₹43,085.62 a month","['Full-time', 'Internship', 'Permanent']","['Weekend availability', 'Day shift', 'Monday to Friday']",,"Gurugram, Haryana","{'Education': [""Bachelor's (Preferred)""], 'Experience': ['CSS: 1 year (Preferred)', 'total work: 1 year (Preferred)', 'HTML5: 1 year (Preferred)']}"
b59fb6c6f88fd733,ThinkDebug,apply through indeed,https://in.indeed.com/rc/clk?jk=b59fb6c6f88fd733&bb=Sy4AyLDpPz3NPgumjEE8tsKyDMwdqfKe20SeNlbtuiFeVXCVsDUzNkN3bTUMaYwC_zqLHFjqAsefXeoqh-ZapZ28h9QMXOTni8OtCjD07maJTAO7i-mFZp6xPrIJC_HA&xkcb=SoDV67M39n0J8R2XYR0PbzkdCdPP&fccid=cccf25f2c20226a0&cmp=ThinkDebug&ti=Junior+Developer&vjs=3,11/08/2024,Jr. ReactJS Developer,"₹6,000 - ₹20,000 a month",['Full-time'],['Day shift'],Paid time off,"Navlakha, Indore, Madhya Pradesh","{'Key Roles and Responsibilities:': ['Develop and maintain user interfaces for web applications using React JS.', 'Collaborate with the design team to implement responsive and visually appealing user interfaces.', 'Integrate APIs on the UI created.', 'Write clean, efficient, and well-documented code.', 'Participate in code reviews and provide constructive feedback.', 'Troubleshoot and debug issues to ensure smooth application performance.'], 'Benefits': ['Paid time off'], 'Supplemental Pay': ['Performance bonus'], 'Application Question(s)': ['What is your expected CTC?', 'What is your current CTC?'], 'Education': ['Higher Secondary(12th Pass) (Preferred)']}"
0d836632498b2d5d,Scrutiny Software Solutions Private Limited,apply through indeed,https://in.indeed.com/rc/clk?jk=0d836632498b2d5d&bb=Sy4AyLDpPz3NPgumjEE8tp7f4-04p2CqU9RNBiUbNoyH9lQsvEjCKtxiRAfSD9DIwwOJGQ9klLTQmswI4lnRXITQcVGRyCxdYmrWTGz6yDlw5vGvErXK-p9lfEhgfFcp&xkcb=SoBh67M39n0J8R2XYR0ObzkdCdPP&fccid=7e38d1f878eb7c89&cmp=Scrutiny-Software-Solutions&ti=Angular+Developer&vjs=3,13/08/2024,Angular Developer Fresher,"₹2,65,000 a year",['Full-time'],['Day shift'],Flexible schedule,"Siruseri, Chennai, Tamil Nadu","{'Responsibilities and Duties': ['Very strong knowledge of Angular and Angular Material mandatory', 'Ability to develop Advanced Web Applications', 'Perform effective API Integration', 'Solid understanding of the full web development life cycle', 'Working knowledge of the general web landscape, architectures, trends, and emerging technologies'], 'Benefits': ['Flexible schedule', 'Paid sick time'], 'Ability to commute/relocate': ['Siruseri, Chennai, Tamil Nadu: Reliably commute or planning to relocate before starting work (Preferred)'], 'Application Question(s)': ['Have you completed training in Angular?', 'Have you worked as intern in any organization for angular developer role?']}"
af01e56e397c0987,Yiron Technologies,https://in.indeed.com/applystart?jk=af01e56e397c0987&from=vj&pos=bottom&mvj=0&jobsearchTk=1i57u1h61kk2g891&spon=0&xkcb=SoD867M39n0J8R2XYR0NbzkdCdPP&xfps=584c5517-f99d-41f1-93af-9ba6e5b27ccb&sjdu=BQ1fOKU6SMjz57AxXCzG64DDplm6SwWjHcxyoDIphKnIIeoYLjSmT0TOgl-3opG3Okwyeqgo6AkRGvptHvI-O5w6W_k_CDOqdpUwlN13-39abUAbqsvN2qJwdCtIzUgbmMBRmgl99gZD8Aq9v7mF7wkbFFXZgYoTQZ5k_Pn32UEB6qV_OT5Zo56d3BG0F9eDw9_XINGINv7OnqX9-Wv1cg&vjfrom=vjs&asub=mob&astse=e458c773f0c8cde3&assa=273,https://in.indeed.com/rc/clk?jk=af01e56e397c0987&bb=Sy4AyLDpPz3NPgumjEE8tr2l8J4mGCnXelqcGRtqVJ85IR7EtDNw7ZozHVpfqLOJjez3CCm2pTo6AQhuLU3IqigsLXdTjYF-1-up17HXrOJ0VQg7v41o1Lf5WyL4pf2f&xkcb=SoD867M39n0J8R2XYR0NbzkdCdPP&fccid=335c4f37d38ffae6&vjs=3,13/08/2024,Jr. PHP Developer,,['Full-time'],[],,Chandigarh,{}
22f167c2db01f088,Engineers Cradle,apply through indeed,https://in.indeed.com/rc/clk?jk=22f167c2db01f088&bb=Sy4AyLDpPz3NPgumjEE8tkCABfsKun_q8m6GFBQtrClNtoTcitf-OdOq_J7LswFsmpfDAjCbcgz81gj54ZLqOLaNUQzzA7hmATu2mrEp-u2kOUwBqDzFFMS1vk38ubru&xkcb=SoBI67M39n0J8R2XYR0MbzkdCdPP&fccid=b1b17c80404cc8ac&cmp=Socio-Engineer-Pvt-Ltd&ti=Front+End+Developer&vjs=3,10/08/2024,Frontend Developer Internship,"₹6,500 a month",['Internship'],[],,"Kothrud, Pune, Maharashtra","{'Responsibilitie': ['Design, develop, and test UI for mobile and web applications.', 'Build reusable code and libraries for future use.', 'Accurately translate user and business needs into functional frontend code.', 'Optimize applications for maximum speed and scalability.', 'Collaborate with backend developers, designers, and product managers.', 'Conduct code reviews and ensure code quality.', 'Implement responsive design principles for optimal user experience.', 'Debug and troubleshoot issues to improve application performance.'], 'Qualification': ['Proven experience with React.js', 'Ability to create responsive websites', 'Knowledge of API integration', 'Basic knowledge of CSS frameworks', 'Familiarity with Material UI', 'Basic understanding of Next.js', 'Strong problem-solving skills and attention to detail', 'Excellent communication and teamwork abilities'], 'Who Should Appl': ['If you relate yourself to our product', 'If you look forward to being part of our growth &amp; success story', 'Passionate to work in startups', 'Likes to do things from 0 to 1', 'Self-learner and accountable for his role'], 'Perk': ['Stipend: Rs.6500 / Month', 'Internship Certificate', 'Letter of recommendation', 'LinkedIn Recommendation', 'Letter of Consideration', 'Job opportunities after 6 months (Based on performance)'], 'Education': [""Bachelor's (Preferred)""]}"
794803e0b75a1645,TAHER NAALWALA,apply through indeed,https://in.indeed.com/rc/clk?jk=794803e0b75a1645&bb=Sy4AyLDpPz3NPgumjEE8tvnQAo1t_2PiIIe7isuVF024ENov_vyEZk16psgfk0RxHawlA8d1G9YjJ6TE2Dx0uFmwmtRnPp5cE1qblZ1yqhBBc8L2Xfno8UleZ4rO6IDL&xkcb=SoCh67M39n0J8R2XYR0DbzkdCdPP&fccid=b78c30f72c8ba6db&cmp=TAHER-NAALWALA&ti=Wordpress+Developer&vjs=3,10/08/2024,Wordpress Developer,"₹15,000 - ₹25,000 a month","['Full-time', 'Permanent']",['Morning shift'],Flexible schedule,,"{'Benefits': ['Paid time off', 'Work from home'], 'Supplemental Pay': ['Performance bonus'], 'Ability to commute/relocate': ['Khatiwala Tank, Indore, Madhya Pradesh: Reliably commute or planning to relocate before starting work (Required)'], 'Education': [""Bachelor's (Preferred)""], 'Experience': ['total work: 1 year (Required)', 'WordPress: 1 year (Required)']}"
9258b3d9d6be652e,Scorpius Technology,apply through indeed,https://in.indeed.com/rc/clk?jk=9258b3d9d6be652e&bb=Sy4AyLDpPz3NPgumjEE8ttgK0CxyS3gZK-X3LiZODk79ape8Uf5_iexBAI9aZYRMHDGY4wRHkZrCr5cT8JmW_IcA9S9a9zHTo-jxqT_4WnO4IvjhiiV6ruW1vQeSBFfe&xkcb=SoAV67M39n0J8R2XYR0CbzkdCdPP&fccid=d5b662c3f515676b&cmp=Scorpius-Technology&ti=Web+Developer&vjs=3,11/08/2024,Web Development Training,,"['Internship', 'Fresher']","['Morning shift', 'Night shift', 'Evening shift']",,"Mohali, Punjab","{'Education': [""Bachelor's (Preferred)""]}"
a7ff7271ea675be9,COMPUTER Ed. Ranchi,apply through indeed,https://in.indeed.com/rc/clk?jk=a7ff7271ea675be9&bb=Sy4AyLDpPz3NPgumjEE8tjfOdOluXTtcquoL6Z_hVJIlOgzNbDNeySGfO5O3rA9rUy94-Hh4Q-CgkFZw6mPCjwVlVvDWAflZrYxHrhvf1-sCngH7v5gcr7cceTHRvZlN&xkcb=SoCI67M39n0J8R2XYR0BbzkdCdPP&fccid=3d22c91e68c83382&cmp=COMPUTER-Ed.-Ranchi&ti=Web+Designer&vjs=3,11/08/2024,Web Frontend Designer,"₹1,50,000 - ₹1,80,000 a year","['Full-time', 'Permanent']",['Day shift'],Leave encashment,"Harmu Housing Colony, Ranchi, Jharkhand","{'Benefits': ['Leave encashment', 'Paid time off'], 'Supplemental Pay': ['Performance bonus'], 'Education': ['Diploma (Preferred)'], 'Experience': ['Front-end development: 2 years (Preferred)', 'web design: 2 years (Preferred)', 'Web development: 2 years (Preferred)']}"
d2c29e2b3b983f8d,Touchstone Infotech LLP,apply through indeed,https://in.indeed.com/rc/clk?jk=d2c29e2b3b983f8d&bb=Sy4AyLDpPz3NPgumjEE8tr209gLSJj-IVr9ziGNj3bZFao9TzyAgyfn-HIA8ilbc6uW7meK8fD-SNf-S17N-pD8DmoTnJNewS1ftHW4I7GDCSNMx8f8QCP24nEXa0Z9P&xkcb=SoA867M39n0J8R2XYR0AbzkdCdPP&fccid=477bade1a451f9a0&cmp=Touchstone-Infotech&ti=Web+Designer&vjs=3,10/08/2024,Web Designer,"₹10,000 - ₹20,000 a month",['Full-time'],[],,"Dwarka, Delhi, Delhi",
feb163114269391f,Life Planner Studies & Opportunities (P) Ltd,apply through indeed,https://in.indeed.com/rc/clk?jk=feb163114269391f&bb=Sy4AyLDpPz3NPgumjEE8ti6uqcm8hyvSzQA9U8si_8ErNla85XfK0y8vgWecREIs6nXUE1GV-sTBin3gdkywqURssynyLCAZwfkaFQ6CfEvd2Jt60w36h95ThLbfaH7P&xkcb=SoCy67M39n0J8R2XYR0HbzkdCdPP&fccid=af6e11239be8d96a&cmp=Life-Planner-Studies-%2526-Opportunities-%28P%29-Ltd&ti=Web+Developer&vjs=3,14/08/2024,Web Developer Intern,"From ₹8,000 a month",['Full-time'],[],,"Kochi, Kerala","{'Location Type': ['In-person'], 'Education': [""Bachelor's (Preferred)""], 'Experience': ['CSS: 1 year (Preferred)', 'total work: 1 year (Preferred)', 'HTML5: 1 year (Preferred)']}"
37f38b2bd76c4518,QHRM Solution Pvt Ltd.,apply through indeed,https://in.indeed.com/rc/clk?jk=37f38b2bd76c4518&bb=Sy4AyLDpPz3NPgumjEE8tiMth-8s47a3ulXd3rXXubdDrfGxgcLpOBGCx6EFEAbrLg7O5N8c_DX0VM60FqyS1Row4-13hNRxUOApU6DCyuyKY_M5ExfD0yEh8t5I8Nj8&xkcb=SoAG67M39n0J8R2XYR0GbzkdCdPP&fccid=7deb9fe5f54d870c&cmp=QHRM-Solution-Pvt-Ltd.&ti=Junior+Software+Engineer&vjs=3,11/08/2024,Jr. Software Developer,"From ₹3,00,000 a year",['Full-time'],['Day shift'],Work from home,,"{'Responsibilities': ['Develop and maintain web applications using Asp.net Core.', 'Work with the Senior Developer to design, develop and implement new features and functionality.', 'Write clean, efficient, and well-documented code.', 'Collaborate with the team to ensure timely delivery of projects.', 'Participate in code reviews and help improve code quality.', 'Identify and troubleshoot issues in the software.', 'Keep up-to-date with emerging trends and technologies in web development.'], 'Qualifications': ['0-1 years of experience with Asp.net Core.', ""Bachelor's degree in Computer Science or a related field."", 'Good understanding of Object-Oriented Programming principles.', 'Familiarity with front-end technologies such as HTML, CSS, and JavaScript.', 'Knowledge of database technologies such as MSSQL Server.', 'Experience with Git or other version control systems.', 'Strong problem-solving skills and attention to detail.', 'Excellent verbal and written communication skills.', 'Ability to work well in a team environment.', 'Knowledge of JavaScript and jQuery.'], 'Benefits': ['Work from home'], 'Supplemental Pay': ['Performance bonus'], 'Experience': ['total work: 1 year (Required)']}"
7132b5e17fc1f76d,Gree web solutions,apply through indeed,https://in.indeed.com/rc/clk?jk=7132b5e17fc1f76d&bb=Sy4AyLDpPz3NPgumjEE8tvyQQ5DTe1gMS_KbNnVKekyTZlQ_D-xMPfFWylMnLcuux0HpgXzsVL_aWdH1AQzckvT6pY13hkrYN6Lsr0bvD_9hye04za0Y84hXa8flthuF&xkcb=SoCb67M39n0J8R2XYR0FbzkdCdPP&fccid=14a873f65737fd95&cmp=Gree-web-solutions&ti=Front+End+Developer&vjs=3,05/08/2024,Front End Developer,"₹1,87,635.16 - ₹3,55,605.31 a year","['Full-time', 'Fresher', 'Permanent']","['Morning shift', 'Day shift', 'Monday to Friday']",Health insurance,"Punagam, Surat, Gujarat","{'NEED TO HAVE ': ['Proficiency in React.js and its core principles', 'Experience with popular React.js workflows (such as Redux)', 'Strong understanding of JavaScript, HTML5, and CSS3', 'Familiarity with RESTful APIs and modern front-end build pipelines and tools', 'Experience with version control systems (e.g., Git)'], 'Benefits': ['Paid sick time', 'Provident Fund'], 'Supplemental Pay': ['Performance bonus'], 'Education': ['Diploma (Preferred)'], 'Experience': ['javascipt: 1 year (Preferred)', 'total work: 1 year (Preferred)', 'HTML5: 1 year (Preferred)']}"
